"subject","L1","current_exposure_L2","ccurrent_exposure_L2","switch_noswitch","WordType","switch_word_len","cswitch_word_len","trial","ctrial","FPGD_switch","lFPGD_switch","TRT_switch","lTRT_switch","FPGD_target","lFPGD_target","TRT_target","lTRT_target","item","switch_word","target_word"
"1","English",40,0.477242118731492,"Switch","Cognate",9,0.745753039207084,21,-1.16594967022172,574,6.35262939631957,574,6.35262939631957,207,5.33271879326537,207,5.33271879326537,100,"priorités","empire"
"1","English",40,0.477242118731492,"Nonswitch","Cognate",4,-1.08914176174363,111,0.833088044237498,NA,NA,NA,NA,226,5.42053499927229,226,5.42053499927229,99,"good","guide"
"1","English",40,0.477242118731492,"Nonswitch","Noncognate",8,0.378774079016941,98,0.544338152148944,430,6.06378520868761,430,6.06378520868761,218,5.38449506278909,218,5.38449506278909,75,"valuable","altar"
"1","English",40,0.477242118731492,"Switch","Cognate",11,1.47971095958737,54,-0.432969174920009,1731,7.45645455517621,1731,7.45645455517621,218,5.38449506278909,218,5.38449506278909,90,"dommageable","police"
"1","English",40,0.477242118731492,"Switch","Cognate",3,-1.45612072193377,23,-1.12152660990041,212,5.35658627467201,212,5.35658627467201,235,5.45958551414416,235,5.45958551414416,76,"feu","prison"
"1","English",40,0.477242118731492,"Switch","Cognate",6,-0.355183841363345,86,0.277799790221048,168,5.12396397940326,281,5.63835466933375,NA,NA,NA,NA,96,"prises","lion"
"1","English",40,0.477242118731492,"Nonswitch","Noncognate",6,-0.355183841363345,95,0.47770356166697,211,5.35185813347607,211,5.35185813347607,218,5.38449506278909,218,5.38449506278909,93,"window","rainbow"
"1","English",40,0.477242118731492,"Nonswitch","Noncognate",12,1.84668991977751,43,-0.677296006687247,342,5.8348107370626,342,5.8348107370626,199,5.29330482472449,199,5.29330482472449,85,"dinner party","phone"
"1","English",40,0.477242118731492,"Nonswitch","Noncognate",4,-1.08914176174363,133,1.32174170777197,121,4.79579054559674,121,4.79579054559674,273,5.60947179518496,273,5.60947179518496,81,"side","package"
"1","English",40,0.477242118731492,"Nonswitch","Cognate",5,-0.722162801553488,69,-0.0997962225101386,209,5.34233425196481,209,5.34233425196481,NA,NA,NA,NA,77,"funds","machines"
"1","English",40,0.477242118731492,"Switch","Noncognate",5,-0.722162801553488,87,0.300011320381706,NA,NA,NA,NA,182,5.2040066870768,182,5.2040066870768,82,"homme","pencil"
"1","English",40,0.477242118731492,"Nonswitch","Cognate",11,1.47971095958737,41,-0.721719067008563,275,5.61677109766657,275,5.61677109766657,250,5.52146091786225,250,5.52146091786225,103,"interesting","microscope"
"1","English",40,0.477242118731492,"Switch","Cognate",5,-0.722162801553488,36,-0.832776717811853,547,6.30444880242198,1436,7.26961674960817,242,5.48893772615669,525,6.26339826259162,84,"conçu","village"
"1","English",40,0.477242118731492,"Switch","Cognate",6,-0.355183841363345,19,-1.21037273054304,194,5.26785815906333,400,5.99146454710798,270,5.59842195899838,270,5.59842195899838,92,"maison","costume"
"1","English",40,0.477242118731492,"Switch","Noncognate",9,0.745753039207084,38,-0.788353657490537,214,5.36597601502185,554,6.31716468674728,253,5.53338948872752,379,5.93753620508243,76,"dangereux","bridge"
"1","English",40,0.477242118731492,"Nonswitch","Cognate",4,-1.08914176174363,107,0.744241923594866,NA,NA,NA,NA,NA,NA,NA,NA,101,"good","bible"
"1","English",40,0.477242118731492,"Switch","Noncognate",10,1.11273199939723,18,-1.2325842607037,208,5.33753807970132,758,6.63068338564237,262,5.5683445037611,799,6.68336094576627,100,"bien connu","prayer"
"1","English",40,0.477242118731492,"Switch","Noncognate",9,0.745753039207084,131,1.27731864745066,253,5.53338948872752,253,5.53338948872752,198,5.28826703069454,198,5.28826703069454,78,"révisions","essay"
"1","English",40,0.477242118731492,"Nonswitch","Noncognate",9,0.745753039207084,164,2.01029914275237,NA,NA,NA,NA,213,5.36129216570943,213,5.36129216570943,91,"respected","bishop"
"1","English",40,0.477242118731492,"Nonswitch","Cognate",7,0.0117951188267978,11,-1.3880649718283,298,5.6970934865054,298,5.6970934865054,446,6.10031895202006,446,6.10031895202006,95,"project","pollen"
"1","English",40,0.477242118731492,"Nonswitch","Noncognate",7,0.0117951188267978,151,1.72154925066382,246,5.50533153593236,246,5.50533153593236,194,5.26785815906333,194,5.26785815906333,95,"thought","garlic"
"1","English",40,0.477242118731492,"Switch","Noncognate",12,1.84668991977751,74,0.0112614282931515,279,5.63121178182137,651,6.47850964220857,211,5.35185813347607,516,6.24610676548156,102,"anniversaire","diaper"
"1","English",40,0.477242118731492,"Nonswitch","Cognate",6,-0.355183841363345,17,-1.25479579086436,210,5.34710753071747,210,5.34710753071747,230,5.4380793089232,230,5.4380793089232,75,"people","piano"
"1","English",40,0.477242118731492,"Switch","Noncognate",9,0.745753039207084,112,0.855299574398156,228,5.42934562895444,228,5.42934562895444,185,5.22035582507832,185,5.22035582507832,106,"populaire","girlfriend"
"1","English",40,0.477242118731492,"Nonswitch","Noncognate",4,-1.08914176174363,100,0.58876121247026,NA,NA,NA,NA,NA,NA,NA,NA,99,"good","queen"
"1","English",40,0.477242118731492,"Switch","Cognate",10,1.11273199939723,12,-1.36585344166765,498,6.21060007702465,498,6.21060007702465,202,5.30826769740121,202,5.30826769740121,106,"des années","restaurant"
"1","English",40,0.477242118731492,"Nonswitch","Noncognate",3,-1.45612072193377,34,-0.877199778133169,NA,NA,NA,NA,197,5.28320372873799,197,5.28320372873799,77,"was","chapters"
"1","English",40,0.477242118731492,"Nonswitch","Noncognate",4,-1.08914176174363,64,-0.210853873313429,NA,NA,NA,NA,202,5.30826769740121,202,5.30826769740121,101,"good","sword"
"1","English",40,0.477242118731492,"Switch","Cognate",15,2.94762680034794,163,1.98808761259172,701,6.55250788703459,1029,6.93634273583405,185,5.22035582507832,185,5.22035582507832,78,"perfectionniste","photo"
"2","English",5,-1.23032683368419,"Switch","Cognate",5,-0.722162801553488,153,1.76597231098514,180,5.19295685089021,180,5.19295685089021,228,5.42934562895444,228,5.42934562895444,93,"forêt","reptile"
"2","English",5,-1.23032683368419,"Switch","Cognate",5,-0.722162801553488,0,-1.63239180359554,218,5.38449506278909,564,6.33505425149806,500,6.21460809842219,500,6.21460809842219,77,"fonds","machines"
"2","English",5,-1.23032683368419,"Nonswitch","Noncognate",10,1.11273199939723,9,-1.43248803214962,252,5.52942908751142,252,5.52942908751142,346,5.84643877505772,346,5.84643877505772,100,"well-known","prayer"
"2","English",5,-1.23032683368419,"Switch","Cognate",11,1.47971095958737,108,0.766453453755524,333,5.80814248998044,333,5.80814248998044,223,5.40717177146012,223,5.40717177146012,79,"extrêmement","missile"
"2","English",5,-1.23032683368419,"Nonswitch","Cognate",11,1.47971095958737,104,0.677607333112892,423,6.04737217904628,423,6.04737217904628,414,6.02586597382531,414,6.02586597382531,102,"adventurous","bikini"
"2","English",5,-1.23032683368419,"Switch","Cognate",6,-0.355183841363345,146,1.61049159986053,192,5.25749537202778,192,5.25749537202778,263,5.57215403217776,263,5.57215403217776,95,"projet","pollen"
"2","English",5,-1.23032683368419,"Nonswitch","Cognate",4,-1.08914176174363,42,-0.699507536847905,247,5.50938833662798,247,5.50938833662798,NA,NA,155,5.04342511691925,94,"time","secret"
"2","English",5,-1.23032683368419,"Switch","Noncognate",5,-0.722162801553488,34,-0.877199778133169,213,5.36129216570943,213,5.36129216570943,248,5.51342874616498,248,5.51342874616498,77,"était","chapters"
